DateOfCall,PropertyCategory,NumPumpsAttending
18-05-2021,Dwelling,5
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Road Vehicle,1
18-05-2021,Non Residential,2
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Outdoor,1
18-05-2021,Non Residential,1
18-05-2021,Outdoor,2
18-05-2021,Outdoor Structure,2
18-05-2021,Dwelling,1
18-05-2021,Other Residential,2
18-05-2021,Dwelling,5
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,3
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,2
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Non Residential,2
18-05-2021,Dwelling,2
18-05-2021,Non Residential,3
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Road Vehicle,2
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Other Residential,1
18-05-2021,Dwelling,1
18-05-2021,Road Vehicle,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,5
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Road Vehicle,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,2
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Road Vehicle,0
18-05-2021,Dwelling,4
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,3
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Other Residential,3
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Road Vehicle,1
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Road Vehicle,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Non Residential,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,3
18-05-2021,Outdoor,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,3
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,5
18-05-2021,Non Residential,1
18-05-2021,Dwelling,2
18-05-2021,Outdoor,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,5
18-05-2021,Dwelling,2
18-05-2021,Non Residential,2
18-05-2021,Dwelling,2
18-05-2021,Non Residential,5
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Outdoor,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,0
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Road Vehicle,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,3
18-05-2021,Dwelling,1
18-05-2021,Dwelling,5
18-05-2021,Road Vehicle,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Outdoor,2
18-05-2021,Road Vehicle,1
18-05-2021,Dwelling,5
18-05-2021,Road Vehicle,1
18-05-2021,Dwelling,1
18-05-2021,Outdoor,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,2
18-05-2021,Non Residential,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,2
18-05-2021,Dwelling,5
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Road Vehicle,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,5
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,2
18-05-2021,Non Residential,1
18-05-2021,Outdoor,2
18-05-2021,Road Vehicle,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Road Vehicle,1
18-05-2021,Other Residential,1
18-05-2021,Road Vehicle,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Outdoor Structure,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Road Vehicle,1
18-05-2021,Outdoor Structure,2
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,5
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,5
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,5
18-05-2021,Dwelling,2
18-05-2021,Outdoor,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Non Residential,2
18-05-2021,Dwelling,1
18-05-2021,Road Vehicle,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,3
18-05-2021,Dwelling,2
18-05-2021,Outdoor,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Non Residential,2
18-05-2021,Outdoor,2
18-05-2021,Non Residential,1
18-05-2021,Other Residential,3
18-05-2021,Dwelling,1
18-05-2021,Outdoor,4
18-05-2021,Dwelling,1
18-05-2021,Dwelling,3
18-05-2021,Dwelling,2
18-05-2021,Road Vehicle,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Other Residential,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Outdoor,1
18-05-2021,Dwelling,3
18-05-2021,Dwelling,1
18-05-2021,Dwelling,0
18-05-2021,Outdoor,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,2
18-05-2021,Non Residential,1
18-05-2021,Dwelling,2
18-05-2021,Dwelling,5
18-05-2021,Dwelling,2
18-05-2021,Dwelling,2
18-05-2021,Dwelling,1
18-05-2021,Dwelling,1
18-05-2021,Dwelling,5
18-05-2021,Dwelling,2
18-05-2021,Dwelling,5
18-05-2021,Outdoor Structure,2
18-05-2021,Dwelling,1
18-05-2021,Non Residential,1
18-05-2021,Road Vehicle,2
18-05-2021,Dwelling,1
18-05-2021,Outdoor Structure,1
19-05-2021,Dwelling,2
19-05-2021,Outdoor,1
19-05-2021,Non Residential,1
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Non Residential,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Road Vehicle,2
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,2
19-05-2021,Outdoor,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Non Residential,1
19-05-2021,Non Residential,2
19-05-2021,Non Residential,1
19-05-2021,Dwelling,1
19-05-2021,Other Residential,2
19-05-2021,Non Residential,1
19-05-2021,Non Residential,2
19-05-2021,Non Residential,1
19-05-2021,Other Residential,2
19-05-2021,Dwelling,2
19-05-2021,Road Vehicle,1
19-05-2021,Non Residential,1
19-05-2021,Other Residential,2
19-05-2021,Road Vehicle,1
19-05-2021,Non Residential,1
19-05-2021,Other Residential,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Non Residential,2
19-05-2021,Outdoor,1
19-05-2021,Other Residential,2
19-05-2021,Dwelling,3
19-05-2021,Dwelling,1
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,2
19-05-2021,Dwelling,2
19-05-2021,Road Vehicle,2
19-05-2021,Non Residential,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Non Residential,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Non Residential,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Non Residential,2
19-05-2021,Non Residential,1
19-05-2021,Dwelling,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Non Residential,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,1
19-05-2021,Non Residential,1
19-05-2021,Non Residential,1
19-05-2021,Other Residential,2
19-05-2021,Dwelling,1
19-05-2021,Other Residential,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,0
19-05-2021,Non Residential,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Non Residential,2
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Other Residential,2
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,3
19-05-2021,Non Residential,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,0
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Non Residential,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Non Residential,1
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,2
19-05-2021,Outdoor Structure,2
19-05-2021,Non Residential,2
19-05-2021,Non Residential,1
19-05-2021,Dwelling,3
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Outdoor Structure,1
19-05-2021,Non Residential,1
19-05-2021,Outdoor Structure,1
19-05-2021,Road Vehicle,2
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Non Residential,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Outdoor,2
19-05-2021,Dwelling,1
19-05-2021,Non Residential,4
19-05-2021,Dwelling,5
19-05-2021,Outdoor Structure,1
19-05-2021,Dwelling,1
19-05-2021,Other Residential,1
19-05-2021,Dwelling,2
19-05-2021,Outdoor Structure,2
19-05-2021,Dwelling,2
19-05-2021,Outdoor Structure,2
19-05-2021,Outdoor,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Road Vehicle,1
19-05-2021,Road Vehicle,2
19-05-2021,Non Residential,1
19-05-2021,Non Residential,1
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Road Vehicle,1
19-05-2021,Other Residential,2
19-05-2021,Dwelling,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Outdoor Structure,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Outdoor Structure,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,2
19-05-2021,Outdoor,2
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Outdoor,1
19-05-2021,Dwelling,1
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,5
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Road Vehicle,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Outdoor,1
19-05-2021,Outdoor Structure,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,2
19-05-2021,Dwelling,2
19-05-2021,Dwelling,4
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,2
19-05-2021,Dwelling,4
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Other Residential,2
19-05-2021,Dwelling,2
19-05-2021,Other Residential,5
19-05-2021,Road Vehicle,1
19-05-2021,Non Residential,1
19-05-2021,Dwelling,2
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Outdoor,1
19-05-2021,Dwelling,5
19-05-2021,Dwelling,0
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Road Vehicle,1
19-05-2021,Outdoor,1
19-05-2021,Dwelling,2
19-05-2021,Road Vehicle,1
19-05-2021,Dwelling,2
19-05-2021,Outdoor Structure,1
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
19-05-2021,Non Residential,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,2
19-05-2021,Non Residential,2
19-05-2021,Dwelling,1
19-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Road Vehicle,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Other Residential,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,5
20-05-2021,Road Vehicle,2
20-05-2021,Dwelling,2
20-05-2021,Other Residential,2
20-05-2021,Other Residential,1
20-05-2021,Outdoor,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,3
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,3
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Road Vehicle,1
20-05-2021,Other Residential,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Road Vehicle,1
20-05-2021,Dwelling,0
20-05-2021,Road Vehicle,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Outdoor,1
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Outdoor,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Non Residential,2
20-05-2021,Road Vehicle,2
20-05-2021,Non Residential,1
20-05-2021,Outdoor Structure,1
20-05-2021,Non Residential,1
20-05-2021,Non Residential,2
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Outdoor,1
20-05-2021,Road Vehicle,1
20-05-2021,Other Residential,2
20-05-2021,Non Residential,2
20-05-2021,Outdoor Structure,1
20-05-2021,Non Residential,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Dwelling,5
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,3
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Dwelling,5
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Other Residential,3
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Other Residential,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,2
20-05-2021,Other Residential,2
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Other Residential,1
20-05-2021,Outdoor,1
20-05-2021,Non Residential,1
20-05-2021,Non Residential,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Non Residential,2
20-05-2021,Non Residential,4
20-05-2021,Other Residential,1
20-05-2021,Non Residential,1
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,2
20-05-2021,Non Residential,1
20-05-2021,Dwelling,2
20-05-2021,Other Residential,2
20-05-2021,Non Residential,1
20-05-2021,Non Residential,1
20-05-2021,Dwelling,4
20-05-2021,Dwelling,1
20-05-2021,Dwelling,5
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Road Vehicle,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Non Residential,3
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Other Residential,1
20-05-2021,Dwelling,2
20-05-2021,Other Residential,2
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,3
20-05-2021,Non Residential,0
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Outdoor,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Outdoor Structure,1
20-05-2021,Non Residential,1
20-05-2021,Outdoor Structure,1
20-05-2021,Outdoor,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Road Vehicle,0
20-05-2021,Road Vehicle,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Dwelling,2
20-05-2021,Outdoor,2
20-05-2021,Dwelling,2
20-05-2021,Outdoor,1
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Non Residential,5
20-05-2021,Non Residential,1
20-05-2021,Non Residential,1
20-05-2021,Outdoor Structure,1
20-05-2021,Non Residential,1
20-05-2021,Non Residential,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Non Residential,2
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Outdoor,1
20-05-2021,Dwelling,5
20-05-2021,Outdoor,1
20-05-2021,Other Residential,2
20-05-2021,Outdoor,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Outdoor Structure,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Non Residential,1
20-05-2021,Dwelling,3
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Other Residential,1
20-05-2021,Dwelling,1
20-05-2021,Outdoor Structure,1
20-05-2021,Road Vehicle,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,1
20-05-2021,Outdoor Structure,1
20-05-2021,Outdoor Structure,1
20-05-2021,Dwelling,5
20-05-2021,Road Vehicle,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Road Vehicle,1
20-05-2021,Non Residential,1
20-05-2021,Road Vehicle,1
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Dwelling,1
20-05-2021,Outdoor Structure,1
20-05-2021,Road Vehicle,1
20-05-2021,Dwelling,1
20-05-2021,Other Residential,2
20-05-2021,Road Vehicle,2
20-05-2021,Dwelling,1
20-05-2021,Road Vehicle,2
20-05-2021,Dwelling,0
20-05-2021,Dwelling,2
20-05-2021,Dwelling,2
20-05-2021,Road Vehicle,1
20-05-2021,Dwelling,1
20-05-2021,Non Residential,3
20-05-2021,Dwelling,2
20-05-2021,Dwelling,5
20-05-2021,Outdoor Structure,1
20-05-2021,Non Residential,2
20-05-2021,Dwelling,2
20-05-2021,Non Residential,1
20-05-2021,Outdoor,1
20-05-2021,Dwelling,1
20-05-2021,Road Vehicle,2
20-05-2021,Road Vehicle,1
20-05-2021,Non Residential,1
20-05-2021,Dwelling,1
20-05-2021,Dwelling,2
20-05-2021,Non Residential,6
21-05-2021,Non Residential,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,3
21-05-2021,Dwelling,1
21-05-2021,Dwelling,2
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,2
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Non Residential,1
21-05-2021,Road Vehicle,1
21-05-2021,Road Vehicle,2
21-05-2021,Outdoor Structure,1
21-05-2021,Dwelling,1
21-05-2021,Other Residential,3
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Other Residential,2
21-05-2021,Dwelling,2
21-05-2021,Road Vehicle,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,2
21-05-2021,Other Residential,2
21-05-2021,Non Residential,1
21-05-2021,Other Residential,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Non Residential,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Road Vehicle,1
21-05-2021,Dwelling,2
21-05-2021,Dwelling,2
21-05-2021,Non Residential,1
21-05-2021,Road Vehicle,1
21-05-2021,Dwelling,2
21-05-2021,Non Residential,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Other Residential,4
21-05-2021,Dwelling,2
21-05-2021,Dwelling,1
21-05-2021,Dwelling,2
21-05-2021,Other Residential,1
21-05-2021,Non Residential,2
21-05-2021,Non Residential,1
21-05-2021,Non Residential,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,2
21-05-2021,Dwelling,2
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Outdoor Structure,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,2
21-05-2021,Dwelling,1
21-05-2021,Non Residential,5
21-05-2021,Non Residential,1
21-05-2021,Non Residential,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Other Residential,1
21-05-2021,Non Residential,1
21-05-2021,Outdoor,1
21-05-2021,Dwelling,5
21-05-2021,Non Residential,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,2
21-05-2021,Non Residential,1
21-05-2021,Road Vehicle,1
21-05-2021,Dwelling,1
21-05-2021,Road Vehicle,1
21-05-2021,Dwelling,1
21-05-2021,Non Residential,1
21-05-2021,Dwelling,1
21-05-2021,Other Residential,2
21-05-2021,Non Residential,2
21-05-2021,Dwelling,5
21-05-2021,Dwelling,1
21-05-2021,Outdoor,1
21-05-2021,Dwelling,2
21-05-2021,Dwelling,1
21-05-2021,Road Vehicle,1
21-05-2021,Non Residential,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Dwelling,1
21-05-2021,Non Residential,1
21-05-2021,Outdoor,1
21-05-2021,Dwelling,1
21-05-2021,Road Vehicle,1
21-05-2021,Dwelling,2
